omnai-project/OmnAIScope_DataServer_API_Doc	openAPIv1.0.0.json	https://github.com/omnai-project/OmnAIScope_DataServer_API_Doc/blob/b4880ea0940cb071890e5bb9e1e587fba0b6b416/openAPIv1.0.0.json
jason931225/oyatie	specs/canonical-primitives.json	https://github.com/jason931225/oyatie/blob/9f1047e621e463fffe8fd80cb0bff95e66764381/specs/canonical-primitives.json
shapeitapp/shapeit-github-app	payload.json	https://github.com/shapeitapp/shapeit-github-app/blob/62b6a6afc5b7be4fc768429ed516b1b8287a0b64/payload.json
kingak4/ft_transcendence	frontend/package.json	https://github.com/kingak4/ft_transcendence/blob/db9fd7977cd3a202a542abee8c0a2a2e3ab4dc09/frontend/package.json
SolaceLabs/solace-tools-typescript	packages/ep-apim-openapi-node/openapi-spec/ep-apim-openapi-spec.2.0.0-ea.2.json	https://github.com/SolaceLabs/solace-tools-typescript/blob/d4f1b51a10ce42daefaf180c8eb2abe35d3e5663/packages/ep-apim-openapi-node/openapi-spec/ep-apim-openapi-spec.2.0.0-ea.2.json
kubestellar/console-kb	fixes/cncf-generated/cloudevents/cloudevents-1276-asyncapi-v3-trait-for-cloudevents.json	https://github.com/kubestellar/console-kb/blob/f776c0adc5b29105a792cc8975dc329748720513/fixes/cncf-generated/cloudevents/cloudevents-1276-asyncapi-v3-trait-for-cloudevents.json
RubizZ/flAIghts	frontend/package.json	https://github.com/RubizZ/flAIghts/blob/46f13e401b16c356a1a0401d1fc5ba6861a1241a/frontend/package.json
BidnessForB/oas-converter-lambda	postman/ConvertOAS.postman_collection.json	https://github.com/BidnessForB/oas-converter-lambda/blob/8870c10f0089b2e6f09bb192a2b8075ee00662d9/postman/ConvertOAS.postman_collection.json
samovers/OFARM	04_implementation_and_conformance/service_and_sdk_candidates/service_descriptions/core_surface_linkage_release_v0_1/semantic_event_ingress_asyncapi_v0_1.json	https://github.com/samovers/OFARM/blob/08db4d5deee82eae552192a4042732662689df6f/04_implementation_and_conformance/service_and_sdk_candidates/service_descriptions/core_surface_linkage_release_v0_1/semantic_event_ingress_asyncapi_v0_1.json
mmmnt/mmmnt	site/src/data/examples.json	https://github.com/mmmnt/mmmnt/blob/560b5ddbce4a9bcbdbb96bef5458ac90df60bc52/site/src/data/examples.json
ShuVeriDa/distahilar-back	package.json	https://github.com/ShuVeriDa/distahilar-back/blob/57c19c7c31e6d5e073c6e896be270dcb2e163c3a/package.json
Alamoalone/Project-of-Desertation	Github_Commits/scs-multiapi-plugin/ff0c0ef242f4ae5d15e9b49f092a512d1dfca2ec/scs-multiapi-plugin_ff0c0ef242f4ae5d15e9b49f092a512d1dfca2ec.json	https://github.com/Alamoalone/Project-of-Desertation/blob/5052c1b844d1b4a9032ab1e3f156beff576dfdf6/Github_Commits/scs-multiapi-plugin/ff0c0ef242f4ae5d15e9b49f092a512d1dfca2ec/scs-multiapi-plugin_ff0c0ef242f4ae5d15e9b49f092a512d1dfca2ec.json
jrevillard/edulift	backend/package.json	https://github.com/jrevillard/edulift/blob/c67317954222899b08660f63b8a037aed044e812/backend/package.json
rlarin/it-crowd-pixel-agents	package.json	https://github.com/rlarin/it-crowd-pixel-agents/blob/112a40cc163d73a5742e915d45bddc86c67fa4d6/package.json
pixel-agents-hq/pixel-agents	package.json	https://github.com/pixel-agents-hq/pixel-agents/blob/17ad25ddbfad3392628a2d91b5303335cc5c4923/package.json
maxime-aube/ollama	package.json	https://github.com/maxime-aube/ollama/blob/9166d4363cb8befbca5fff59da13486b8650a139/package.json
aml-org/als	als-suggestions/shared/src/test/resources/test/AsyncAPI2/by-directory/root/expected/key.yaml.json	https://github.com/aml-org/als/blob/498c91e6ab0bf0a36edc2488410ae8bdbc52eaae/als-suggestions/shared/src/test/resources/test/AsyncAPI2/by-directory/root/expected/key.yaml.json
KTCrisis/event7	generator-eventcatalog/tests/fixtures/export_payload.json	https://github.com/KTCrisis/event7/blob/fe4a0dd68f515ee358c27bb53a043d0e97d6a733/generator-eventcatalog/tests/fixtures/export_payload.json
