kweaver-ai/kweaver-core	adp/execution-factory/operator-integration/docs/apis/asyncapi/asyncapi.yaml	https://github.com/kweaver-ai/kweaver-core/blob/b9b35fb245c31660127114c883e91165b42dc8f0/adp/execution-factory/operator-integration/docs/apis/asyncapi/asyncapi.yaml
swaggest/go-asyncapi	reflector/asyncapi-2.4.0/sample-kafka.yaml	https://github.com/swaggest/go-asyncapi/blob/8baf74c22ae95c86215b039780dcae869c2ad6fb/reflector/asyncapi-2.4.0/sample-kafka.yaml
Client-Engineering-Indonesia/workshop-event-automation	cp4i-demo/templates/template-apic-api-def-asyncapi.yaml	https://github.com/Client-Engineering-Indonesia/workshop-event-automation/blob/cd5009388da4056f4f6b63d8d34bf46daa742472/cp4i-demo/templates/template-apic-api-def-asyncapi.yaml
Lynda1423/gestion-vehicules	kafka/topic-locations.yaml	https://github.com/Lynda1423/gestion-vehicules/blob/92631a19106861233d91bb5f6161adb36dbf2a53/kafka/topic-locations.yaml
jean0313/k2a	k2a.yaml	https://github.com/jean0313/k2a/blob/7fd5f7e6a786714709601ac62da1ea38f64865cf/k2a.yaml
dalelane/event-endpoint-management-demo	08-publish-topics-to-eem/resources/api-specs/template-techcompanies_1.0.0.yaml	https://github.com/dalelane/event-endpoint-management-demo/blob/029104cce4a0a40f4a8c26cc4f9ec7bf685ed6dc/08-publish-topics-to-eem/resources/api-specs/template-techcompanies_1.0.0.yaml
bcwilsondotcom/nx-monorepo-template	packages/contracts/asyncapi/events.yaml	https://github.com/bcwilsondotcom/nx-monorepo-template/blob/0c62ff05b20e8ec1ae3705c6ca3884a21285f304/packages/contracts/asyncapi/events.yaml
prichelle/prichelle.github.io	assets/files/eem/PaymentStatus.yaml	https://github.com/prichelle/prichelle.github.io/blob/64a5f1fc63f987601c483ed4d9b0f02b577692d2/assets/files/eem/PaymentStatus.yaml
justynroberts/emea-backstage-demo	catalog/apis/asyncapi-apis.yaml	https://github.com/justynroberts/emea-backstage-demo/blob/276776815a7f8b2907d079073a92b91d3a02cedb/catalog/apis/asyncapi-apis.yaml
mzegarras/asyncapi-labs	transactions.yaml	https://github.com/mzegarras/asyncapi-labs/blob/abb306f2fac4646ea2b82b9bd640a101abd4616b/transactions.yaml
TIBCOSoftware/cic-cli-plugin-asyncapi	examples/kafka/movietickets-kafka.yaml	https://github.com/TIBCOSoftware/cic-cli-plugin-asyncapi/blob/682f7a8f01146b2de6ec2b5cb9ff9021c185a1ca/examples/kafka/movietickets-kafka.yaml
rakeshmani35/springboot-openAPI	pets-orders-asyncapi/src/main/resources/asyncapi/pets-orders-asyncapi_1.yaml	https://github.com/rakeshmani35/springboot-openAPI/blob/992455d258a790802824921035d6116c7faa9b2c/pets-orders-asyncapi/src/main/resources/asyncapi/pets-orders-asyncapi_1.yaml
ora0600/confluentstreamgovernance	data/AccountService2.yaml	https://github.com/ora0600/confluentstreamgovernance/blob/3a868c2559596032cdb082c097c1dcb26f27e649/data/AccountService2.yaml
kondoumh/asyncapi-study	serving-studio/example-consumer.yaml	https://github.com/kondoumh/asyncapi-study/blob/b3d2d37a4bf44984fee56db03ded3338761ddec6/serving-studio/example-consumer.yaml
leefreemanxyz/redocly-async-api-reproduction	schemas/asyncapi.yaml	https://github.com/leefreemanxyz/redocly-async-api-reproduction/blob/3bf9dc2ab85f03c92843bb08a3c6a0237a9e6104/schemas/asyncapi.yaml
dalelane/eem-demo-datagen	specs/asyncapi/api-landings_0.0.1.yaml	https://github.com/dalelane/eem-demo-datagen/blob/acab11d2acc3238009cb30b6b2721f665f79a23b/specs/asyncapi/api-landings_0.0.1.yaml
aimerzarashi/ts-cqrs-es-v1	shop/command/asyncapi/stockItemEvent.yaml	https://github.com/aimerzarashi/ts-cqrs-es-v1/blob/1db5d27de5a04a1979c4069caf42ea95c6d095d9/shop/command/asyncapi/stockItemEvent.yaml
ninkovski/bootcamp-back-util-api-contracts	contracts/async/async-debt-service.yaml	https://github.com/ninkovski/bootcamp-back-util-api-contracts/blob/276e0c41b5d248dad94541cbd20d76487b5d90d0/contracts/async/async-debt-service.yaml
Zenika/kafka-schema-registry-publish	lib/src/main/asyncapi/asyncapp.yaml	https://github.com/Zenika/kafka-schema-registry-publish/blob/642177012e7913279e055f5d040c8b02f4a3ba90/lib/src/main/asyncapi/asyncapp.yaml
twimprine/GitWorkflow	templates/contracts/asyncapi-template.yaml	https://github.com/twimprine/GitWorkflow/blob/84c93020ef6194348ad404f1c68bbd96b84f5f99/templates/contracts/asyncapi-template.yaml
Lap-Platform/LAP	examples/verbose/asyncapi/supply-chain.yaml	https://github.com/Lap-Platform/LAP/blob/31ac700f6453ac15649ab850251f97f3307344bb/examples/verbose/asyncapi/supply-chain.yaml
ThomasWimprine/LangChangeWorkflows	templates/contracts/asyncapi-template.yaml	https://github.com/ThomasWimprine/LangChangeWorkflows/blob/dbddd9aefd5320bc2a10ca6d0a45d9e73415b9d7/templates/contracts/asyncapi-template.yaml
ChunPingWang/saga-kafka	specs/001-saga-order-flow/contracts/payment-events.yaml	https://github.com/ChunPingWang/saga-kafka/blob/9c0c90dae191b0af024a146730da8e393e98bd57/specs/001-saga-order-flow/contracts/payment-events.yaml
Nordic-MVP-GitOps-Repos/hypersonic-lightweight-cp4i	components/apiconnect/base/apis/door-badgein-asyncapi.yaml	https://github.com/Nordic-MVP-GitOps-Repos/hypersonic-lightweight-cp4i/blob/5c7afa13c4c65d4231f34277d6ca212a8260309b/components/apiconnect/base/apis/door-badgein-asyncapi.yaml
springwolf/springwolf-app	examples/kafka/files/example-consumer.yaml	https://github.com/springwolf/springwolf-app/blob/544b1a1a89964726b94ad70e888efbcc057ecab7/examples/kafka/files/example-consumer.yaml
tsurdilo/async-demo	wf-demo/src/main/resources/banking.yaml	https://github.com/tsurdilo/async-demo/blob/03ecce82e22f307d590511fa989bcc41c16fe8bb/wf-demo/src/main/resources/banking.yaml
danilosoarescardoso/orders-repository	orders.yaml	https://github.com/danilosoarescardoso/orders-repository/blob/453423c5c6e7ce2f56596f42210315e37e36cc76/orders.yaml
dataGriff/contract.catalog	contracts/user-management/user-service/user-events.yaml	https://github.com/dataGriff/contract.catalog/blob/8a6429a869240bc1d29080e51570850940db23da/contracts/user-management/user-service/user-events.yaml
lok-hit/CarRentalApp	car-service/src/main/resources/car-service-saga.yaml	https://github.com/lok-hit/CarRentalApp/blob/7d1f0a67a684365a24c893434672786087d8bbe4/car-service/src/main/resources/car-service-saga.yaml
kurtrisley/EventDrivenServices	WebPresenceBoundedContext/docs/asyncapi.yaml	https://github.com/kurtrisley/EventDrivenServices/blob/3a00f063acaf630bec331b268b780fd1885f6226/WebPresenceBoundedContext/docs/asyncapi.yaml
adevinta/vulcan-api	docs/asyncapi.yaml	https://github.com/adevinta/vulcan-api/blob/fe98533891c7529e430b7b68f32ecbedaa37298b/docs/asyncapi.yaml
robev2252060/2247107_MAP	booklets/asyncapi/ms-actuators.asyncapi.yaml	https://github.com/robev2252060/2247107_MAP/blob/aff496c6ab5869d41f1337151a43960e9322d9c0/booklets/asyncapi/ms-actuators.asyncapi.yaml
dgomezs/learning-AI-agents	apps/product-catalog/api/events/asyncapi.yaml	https://github.com/dgomezs/learning-AI-agents/blob/687972e77711e1bba6b00ac201e76183dcad14b2/apps/product-catalog/api/events/asyncapi.yaml
qconn-io/stockmanagement-async-api	stockmanagement-async-api.yaml	https://github.com/qconn-io/stockmanagement-async-api/blob/1f02c21793a68d23b1f0a0c4fc7587ca8b949487/stockmanagement-async-api.yaml
OleksandrBazylevych1096/software-arch	asyncapi.yaml	https://github.com/OleksandrBazylevych1096/software-arch/blob/c4e340cc0f895f51e4c47106c689d2ff91d6a0b7/asyncapi.yaml
jabrena/asyncapi-poc	specs/confluent-example-asyncapi.yaml	https://github.com/jabrena/asyncapi-poc/blob/c213b2b04d5c437513e12ff5196207c1645acb01/specs/confluent-example-asyncapi.yaml
shashanksaxena-tz/munciplaityTax	specs/1-withholding-reconciliation/contracts/event-w1-filed.yaml	https://github.com/shashanksaxena-tz/munciplaityTax/blob/b968f4ba47c606c28525154d12019ad7dcc7b4d3/specs/1-withholding-reconciliation/contracts/event-w1-filed.yaml
kirya522/distributed-systems-course	content/structure/02_contracts/code/events/orders-events.yaml	https://github.com/kirya522/distributed-systems-course/blob/df73b48be69009df304ef5aeea06cb46d8e74cf7/content/structure/02_contracts/code/events/orders-events.yaml
dataGriff/contracts.cli	domains/demo/services/order-service/contracts/asyncapi/order-events.yaml	https://github.com/dataGriff/contracts.cli/blob/a5d15d8ac107d6e5bd3bcc447cfa87583b516c45/domains/demo/services/order-service/contracts/asyncapi/order-events.yaml
dataGriff/Outbox.events	docs/asyncapi.yaml	https://github.com/dataGriff/Outbox.events/blob/6967ac42300c4dc5060670edc3ceb3ea1255baba/docs/asyncapi.yaml
ayointegral/cloud-sandbox-backstage	catalog/apis-and-resources.yaml	https://github.com/ayointegral/cloud-sandbox-backstage/blob/95e9e83b1c9b982495a827fc835e622729a57d35/catalog/apis-and-resources.yaml
rvasqz86/manufacturing-mes-streaming-aggregate	docs/asyncapi/kstream-alarm.asyncapi.yaml	https://github.com/rvasqz86/manufacturing-mes-streaming-aggregate/blob/7262a42028b50d1f97072da73ffc5ef8ffcc83bd/docs/asyncapi/kstream-alarm.asyncapi.yaml
way-platform/mbz-go	api/pushv1/02-overlayed.yaml	https://github.com/way-platform/mbz-go/blob/efa56133a73f9a720641cca1ae53570956c02255/api/pushv1/02-overlayed.yaml
qconn-io/api-guidelines	dev-context/async/04-asyncapi-example/asyncapi.yaml	https://github.com/qconn-io/api-guidelines/blob/5bfab5a9ef5fe219a064ed3934d3b33ef66cd88d/dev-context/async/04-asyncapi-example/asyncapi.yaml
ClearEyesFullHearts/mft	apps/config-handler/asyncapi/1.0.0/mft.yaml	https://github.com/ClearEyesFullHearts/mft/blob/a1672d2376ade59bd828ac692481f2b4e9fcace9/apps/config-handler/asyncapi/1.0.0/mft.yaml
999iQ/networking	docs/kafka/MESSENGER-KAFKA-API.yaml	https://github.com/999iQ/networking/blob/2a73d3d073493d9d34c914f9a77752ca869d15a0/docs/kafka/MESSENGER-KAFKA-API.yaml
4g3nt4333/Ascy-website	public/resources/casestudies/adeo/asyncapi.yaml	https://github.com/4g3nt4333/Ascy-website/blob/837f12dc594d46f69b049667836fdf7e85b75d2f/public/resources/casestudies/adeo/asyncapi.yaml
mnabli94/ecommerce-microservices	events-api/src/main/resources/asyncapi.yaml	https://github.com/mnabli94/ecommerce-microservices/blob/458171bcb228c1b02286a13e63479254bfc46059/events-api/src/main/resources/asyncapi.yaml
Metsuk1/bybitParser	asyncapi.yaml	https://github.com/Metsuk1/bybitParser/blob/9abbc45adaab2c2c8aba1fea090dac35f9f78e5d/asyncapi.yaml
